Model_Region_ID_PK,Region_Name,Region_Code,State_ID_FK,City_or_Village_Name,District_Name,State_Name,Model_Zone_Name
2,Port Blair,AN-01,1,PORT BLAIR,ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,B
1,Car Nicobar,AN-02,1,CAR NICOBAR,NICOBARS,ANDAMAN AND NICOBAR ISLANDS,B
7,Anantapur,AP-02,2,ANANTAPUR,ANANTAPUR,ANDHRA PRADESH,B
21,Hindupur,AP-02,2,HINDUPUR,ANANTAPUR,ANDHRA PRADESH,B
12,Chittoor,AP-03,2,MADANAPALLE,CHITTOOR,ANDHRA PRADESH,B
38,Madanapalle,AP-03,2,MADANAPALLE,CHITTOOR,ANDHRA PRADESH,B
72,Tirupathi,AP-03,2,TIRUPATI,CHITTOOR,ANDHRA PRADESH,B
26,Kadapa,AP-04,2,CUDDAPAH,CUDDAPAH,ANDHRA PRADESH,B
1586,Produtur,AP-04,2,PRODDATUR,CUDDAPAH,ANDHRA PRADESH,B
27,Kakinada,AP-05,2,KAKINADA,GODAVARI - EAST,ANDHRA PRADESH,B
1290,Amalapuram,AP-05,2,AMALAPURAM,GODAVARI - EAST,ANDHRA PRADESH,B
1455,Rajahmundry,AP-05,2,RAJAHMUNDRY,GODAVARI - EAST,ANDHRA PRADESH,B
5,Kakinada,AP-06,2,KAKINADA,GODAVARI - EAST,ANDHRA PRADESH,B
59,Rajahmundry,AP-06,2,RAJAHMUNDRY,GODAVARI - EAST,ANDHRA PRADESH,B
19,Guntur,AP-07,2,GUNTUR,GUNTUR,ANDHRA PRADESH,B
48,Narasaraopet,AP-07,2,NARASARAOPET,GUNTUR,ANDHRA PRADESH,B
56,Piduguralla,AP-07,2,GUNTUR,GUNTUR,ANDHRA PRADESH,B
71,Repalle,AP-07,2,GUNTUR,GUNTUR,ANDHRA PRADESH,B
20,Guntur,AP-08,2,GUNTUR,GUNTUR,ANDHRA PRADESH,B
1223,Nellore,AP-09,2,NELLORE,NELLORE,ANDHRA PRADESH,B
17,Gudivada,AP-16,2,GUDIVADA,KRISHNA,ANDHRA PRADESH,B
35,Krishna,AP-16,2,KRISHNA,KRISHNA,ANDHRA PRADESH,B
37,Machilipatnam,AP-16,2,MACHILIPATNAM,KRISHNA,ANDHRA PRADESH,B
46,Nandigama,AP-16,2,NANDIGAMA,KRISHNA,ANDHRA PRADESH,B
52,Nuzvid,AP-16,2,NUZVID,KRISHNA,ANDHRA PRADESH,B
73,Vijayawada,AP-16,2,VIJAYAWADA,KRISHNA,ANDHRA PRADESH,B
74,Vijayawada,AP-17,2,VIJAYAWADA,KRISHNA,ANDHRA PRADESH,B
75,Nuzvid,AP-18,2,NUZVID,KRISHNA,ANDHRA PRADESH,B
76,Nuzvid,AP-19,2,NUZVID,KRISHNA,ANDHRA PRADESH,B
4,Adoni,AP-21,2,ADONI,KURNOOL,ANDHRA PRADESH,B
36,Kurnool,AP-21,2,KURNOOL,KURNOOL,ANDHRA PRADESH,B
47,Nandyal,AP-21,2,NANDYAL,KURNOOL,ANDHRA PRADESH,B
18,Gudur,AP-26,2,GUDUR,NELLORE,ANDHRA PRADESH,B
31,Kavali,AP-26,2,KAVALI,NELLORE,ANDHRA PRADESH,B
49,Nellore,AP-26,2,NELLORE,NELLORE,ANDHRA PRADESH,B
67,Sullurpet,AP-26,2,SULLURPETA,NELLORE,ANDHRA PRADESH,B
11,Chirala,AP-27,2,CHIRALA,PRAKASAM,ANDHRA PRADESH,B
42,Markapur,AP-27,2,MARKAPUR,PRAKASAM,ANDHRA PRADESH,B
53,Ongole,AP-27,2,ONGOLE,PRAKASAM,ANDHRA PRADESH,B
57,Prakasam,AP-27,2,PRAKASAM,PRAKASAM,ANDHRA PRADESH,B
66,Srikakulam,AP-30,2,SRIKAKULAM,SRIKAKULAM,ANDHRA PRADESH,B
6,Anakapalli,AP-31,2,VISAKHAPATNAM (RURAL),VISAKHAPATNAM,ANDHRA PRADESH,B
16,Gajuwaka,AP-31,2,VISAKHAPATNAM (RURAL),VISAKHAPATNAM,ANDHRA PRADESH,B
77,Visakhapatnam,AP-31,2,VISAKHAPATNAM (RURAL),VISAKHAPATNAM,ANDHRA PRADESH,B
78,Visakhapatnam,AP-32,2,VISAKHAPATNAM (RURAL),VISAKHAPATNAM,ANDHRA PRADESH,B
79,Gajuwaka,AP-33,2,VISAKHAPATNAM (RURAL),VISAKHAPATNAM,ANDHRA PRADESH,B
80,Gajuwaka,AP-34,2,VISAKHAPATNAM (RURAL),VISAKHAPATNAM,ANDHRA PRADESH,B
81,Vizianagaram,AP-35,2,VIZIANAGARAM,VIZIANAGARAM,ANDHRA PRADESH,B
9,Bhimavaram,AP-37,2,BHIMAVARAM,GODAVARI - WEST,ANDHRA PRADESH,B
13,Eluru,AP-37,2,ELURU,GODAVARI - WEST,ANDHRA PRADESH,B
25,Jangareddygudem,AP-37,2,JANGAREDDIGUDEM,GODAVARI - WEST,ANDHRA PRADESH,B
34,Kovvur,AP-37,2,KOVVUR,GODAVARI - WEST,ANDHRA PRADESH,B
69,Tadepalligudem,AP-37,2,TADEPALLIGUDEM,GODAVARI - WEST,ANDHRA PRADESH,B
70,Tanuku,AP-37,2,TANUKU,GODAVARI - WEST,ANDHRA PRADESH,B
14,Eluru,AP-38,2,ELURU,GODAVARI - WEST,ANDHRA PRADESH,B
1618,Vijayawada,AP-39,2,VIJAYAWADA,KRISHNA,ANDHRA PRADESH,B
89,Itanagar,AR-01,3,ITANAGAR,LOWER SUBANSIRI,ARUNACHAL PRADESH,B
90,Itanagar,AR-02,3,ITANAGAR,LOWER SUBANSIRI,ARUNACHAL PRADESH,B
94,Tawang,AR-03,3,TAWANG,TAWANG,ARUNACHAL PRADESH,B
86,Bomdila,AR-04,3,BOMDILA,KAMENG - WEST,ARUNACHAL PRADESH,B
93,Seppa,AR-05,3,SEPPA,EAST KAMENG,ARUNACHAL PRADESH,B
97,Ziro,AR-06,3,ZIRO,PAPUM PARE,ARUNACHAL PRADESH,B
88,Daporiji,AR-07,3,DAPORIJO,UPPER SUBANSIRI,ARUNACHAL PRADESH,B
84,Along,AR-08,3,ALONG,SIANG - WEST,ARUNACHAL PRADESH,B
92,Pasighat,AR-09,3,PASIGHAT,SIANG - EAST,ARUNACHAL PRADESH,B
85,Anini,AR-10,3,ANINI,DIBANG VALLEY,ARUNACHAL PRADESH,B
95,Tezu,AR-11,3,TEZU,LOHIT,ARUNACHAL PRADESH,B
87,Changalang,AR-12,3,CHANGLANG,CHANGLANG,ARUNACHAL PRADESH,B
91,Khonsa,AR-13,3,KHONSA,TIRAP,ARUNACHAL PRADESH,B
96,Yingkiong,AR-14,3,YINGKIONG,UPPER SIANG,ARUNACHAL PRADESH,B
1314,Kurung Kumey,AR-15,3,KOLORIANG,KURUNG KUMEY,ARUNACHAL PRADESH,B
1316,Roing,AR-16,3,ROING,DIBANG VALLEY,ARUNACHAL PRADESH,B
1498,Hawai,AR-17,3,HAWAI,ANJAW,ARUNACHAL PRADESH,B
1533,Longding,AR-18,3,LONGDING,TIRAP,ARUNACHAL PRADESH,B
1521,Namsai,AR-20,3,NAMSAI,LOHIT,ARUNACHAL PRADESH,B
108,Guwahatieast,AS-01,4,GUWAHATI,KAMRUP,ASSAM,B
109,Guwahatiwest,AS-01,4,GUWAHATI,KAMRUP,ASSAM,B
978,Kamrup Metropolitan And Rural,AS-01,4,KAMRUP,KAMRUP,ASSAM,B
116,Nagaon,AS-02,4,NAGAON,NAGAON,ASSAM,B
111,Jorhat,AS-03,4,JORHAT,JORHAT,ASSAM,B
119,Sibsagar,AS-04,4,SIBSAGAR,SIVASAGAR,ASSAM,B
107,Golaghat,AS-05,4,GOLAGHAT,GOLAGHAT,ASSAM,B
104,Dibrugarh,AS-06,4,DIBRUGARH,DIBRUGARH,ASSAM,B
1013,Lakhimpur District,AS-07,4,LAKHIMPUR,DARRANG,ASSAM,B
118,Dima Hasao,AS-08,4,NORTH CACHAR HILLS,NORTH CACHAR HILLS,ASSAM,B
112,Karbi Anglong,AS-09,4,KARBI ANGLONG DIPHU NALA,KARBI ANGLONG,ASSAM,B
113,Karimganj,AS-10,4,KARIMGANJ,KARIMGANJ,ASSAM,B
100,Cachar,AS-11,4,CACHAR,CACHAR,ASSAM,B
105,SONITPUR,AS-12,4,SONITPUR,SONITPUR,ASSAM,B
1206,Sonitpur,AS-12,4,SONITPUR,SONITPUR,ASSAM,B
101,Darrang,AS-13,4,DARRANG,DARRANG,ASSAM,B
117,Nalbari,AS-14,4,NALBARI,NALBARI,ASSAM,B
98,Barpeta,AS-15,4,BARPETA,BARPETA,ASSAM,B
114,Kokrajhar,AS-16,4,KOKRAJHAR,KOKRAJHAR,ASSAM,B
103,Dhubri,AS-17,4,DHUBRI,DHUBRI,ASSAM,B
106,Goalpara,AS-18,4,GOALPARA,GOALPARA,ASSAM,B
99,Bongaigaon,AS-19,4,BONGAIGAON,BONGAIGAON,ASSAM,B
1081,Assam State Transport Corporation (Astc),AS-20,4,GUWAHATI,KAMRUP,ASSAM,B
115,Marigaon,AS-21,4,MARIGAON,MARIGAON,ASSAM,B
102,Dhemaji,AS-22,4,DHEMAJI,DHEMAJI,ASSAM,B
120,Tinsukia,AS-23,4,TINSUKIA,SONITPUR,ASSAM,B
110,Hailakandi,AS-24,4,HAILAKANDI,HAILAKANDI,ASSAM,B
1022,Assam Guwahati,AS-25,4,GUWAHATI,KAMRUP,ASSAM,B
1224,Chirang,AS-26,4,CHIRANG,ASSAM,ASSAM,B
121,Udalguri,AS-27,4,UDALGURI,DARRANG,ASSAM,B
1213,Baksa,AS-28,4,BAKSA,BAKSA,ASSAM,B
1082,Assam Police Vehicles,AS-30,4,GUWAHATI,KAMRUP,ASSAM,B
1083,Assam Police,AS-31,4,GUWAHATI,KAMRUP,ASSAM,B
1613,Patna,BEQ,5,PATNA,PATNA,BIHAR,B
1523,Bettiah,BEX-05,5,BETTIAH,BETTIAH,BIHAR,B
1456,Patna,BI-A,5,PATNA,PATNA,BIHAR,B
1463,Patna,BP-Q,5,PATNA,PATNA,BIHAR,B
968,Sheikhpura,BR 52,5,SHEIKHPURA,SHEIKHPURA,BIHAR,B
162,Patna,BR-01,5,PATNA,PATNA,BIHAR,B
139,Gaya,BR-02,5,GAYA,GAYA,BIHAR,B
129,Bhojpur,BR-03,5,BHOJPUR,BHOJPUR,BIHAR,B
133,Chapra,BR-04,5,CHAPRA,SARAN,BIHAR,B
157,Motihari,BR-05,5,MOTIHARI,EAST CHAMPARAN,BIHAR,B
158,Muzaffarpur,BR-06,5,MUZAFFARPUR,MUZAFFARPUR,BIHAR,B
134,Darbhanga,BR-07,5,DARBHANGA,DARBHANGA,BIHAR,B
156,Munger,BR-08,5,MUNGER,MUNGER,BIHAR,B
125,Begusarai,BR-09,5,BEGUSARAI,BEGUSARAI,BIHAR,B
128,Bhagalpur,BR-10,5,BHAGALPUR,BHAGALPUR,BIHAR,B
163,Purnea,BR-11,5,PURNIA,PURNIA,BIHAR,B
165,Saharsa,BR-19,5,SAHARSA,SAHARSA,BIHAR,B
159,Nalanda,BR-21,5,NALANDA,NALANDA,BIHAR,B
126,Bettiah,BR-22,5,BETTIAH,WEST CHAMPARAN,BIHAR,B
135,Dehri,BR-24,5,DEHRI,ROHTAS,BIHAR,B
146,Jahanabad,BR-25,5,JEHANABAD,JEHANABAD,BIHAR,B
123,Aurangabad,BR-26,5,AURANGABAD,AURANGABAD,BIHAR,B
160,Nawada,BR-27,5,NAWADA,NAWADA,BIHAR,B
142,Gopalganj,BR-28,5,GOPALGANJ,GOPALGANJ,BIHAR,B
170,Siwan,BR-29,5,SIWAN,SIWAN,BIHAR,B
169,Sitamrahi,BR-30,5,SITAMARHI,SITAMARHI,BIHAR,B
144,Vaishali,BR-31,5,VAISHALI,VAISHALI,BIHAR,B
155,Madhubani,BR-32,5,MADHUBANI,MADHUBANI,BIHAR,B
167,Samastipur,BR-33,5,SAMASTIPUR,SAMASTIPUR,BIHAR,B
150,Khagaria,BR-34,5,KHAGARIA,KHAGARIA,BIHAR,B
151,Kishanganj,BR-37,5,KISHAGANJ,KISHANGANJ,BIHAR,B
122,Araria,BR-38,5,ARARIA,ARARIA,BIHAR,B
149,Katihar,BR-39,5,KATIHAR,PURNIA,BIHAR,B
154,Madhepur,BR-43,5,MADHEPUR,MADHUBANI,BIHAR,B
131,Buxar,BR-44,5,BUXAR,BUXAR,BIHAR,B
127,Bhabua,BR-45,5,BHABUA,KAIMUR (BHABUA),BIHAR,B
148,Jamui,BR-46,5,JAMUI,JAMUI,BIHAR,B
1084,Supaul,BR-50,5,SUPAUL,SUPAUL,BIHAR,B
124,Banka,BR-51,5,BANKA,BANKA,BIHAR,B
168,Sheikhpura,BR-52,5,SHEKHAPUR,AURANGABAD,BIHAR,B
1085,Lakhisarai,BR-53,5,LAKHISARAI,LAKHISARAI,BIHAR,B
1217,Sheohar,BR-55,5,SHEOHAR,SHEOHAR,BIHAR,B
1221,Arwal,BR-56,5,ARWAL,GAYA,BIHAR,B
1403,Rohtas,BR-57,5,ROHTAS,ROHTAS,BIHAR,B
171,Chandigarh,CH-01,6,CHANDIGARH,CHANDIGARH,CHANDIGARH U.T.,B
1087,Chandigarh - Government Vehicles,CH-01,6,CHANDIGARH,CHANDIGARH,CHANDIGARH U.T.,B
1086,Chandigarh - Government Vehicles,CH-01G,6,CHANDIGARH,CHANDIGARH,CHANDIGARH U.T.,B
1088,Chandigarh - Commercial Vehicles,CH-02,6,CHANDIGARH,CHANDIGARH,CHANDIGARH U.T.,B
1065,Chandigarh,CH-03,6,CHANDIGARH,CHANDIGARH,CHANDIGARH U.T.,B
1025,Chandigarh,CH-04,6,CHANDIGARH,CHANDIGARH,CHANDIGARH U.T.,B
663,Chandigarh,PB-01,6,CHANDIGARH,CHANDIGARH,CHANDIGARH U.T.,B
174,Cggovernercggovt,CG-01,7,RAIPUR,RAIPUR,CHHATTISGARH,B
175,Chhattisgarh,CG-01,7,RAIPUR,RAIPUR,CHHATTISGARH,B
1014,Government Of Chattisgarh,CG-02,7,RAIPUR,RAIPUR,CHHATTISGARH,B
1015,Chattisgarh Police,CG-03,7,RAIPUR,RAIPUR,CHHATTISGARH,B
183,Raipur,CG-04,7,RAIPUR,RAIPUR,CHHATTISGARH,B
994,Dhamtari,CG-05,7,DHAMTARI,DHAMTARI,CHHATTISGARH,B
182,Mahasamund,CG-06,7,MAHASAMUND,MAHASAMUND,CHHATTISGARH,B
177,Durg,CG-07,7,DURG,DURG,CHHATTISGARH,B
184,Rajnandgaon,CG-08,7,RAJNANDGAON,RAJNANDGAON,CHHATTISGARH,B
180,Kawardha,CG-09,7,KAWARDHA,KAWARDHA,CHHATTISGARH,B
1464,Kabirdham,CG-09,7,KABIRDHAM,KABIRDHAM,CHHATTISGARH,B
173,Bilaspur,CG-10,7,BILASPUR,BILASPUR,CHHATTISGARH,B
995,Janjgir-Champa,CG-11,7,JANJGIR-CHAMPA,JANJGIR,CHHATTISGARH,B
181,Korba,CG-12,7,KORBA,KORBA,CHHATTISGARH,B
977,Raigarh,CG-13,7,RAIGARH,RAIGARH,CHHATTISGARH,B
1021,Chattisgarh Jashpur,CG-14,7,JASHPUR,JASHPUR,CHHATTISGARH,B
172,Ambikapur,CG-15,7,AMBIKAPUR,SURGUJA,CHHATTISGARH,B
975,Baikunthpur,CG-16,7,BAIKUNTHPUR,KORIYA,CHHATTISGARH,B
178,Jagdalpur,CG-17,7,JAGDALPUR,BASTAR,CHHATTISGARH,B
176,Dantewada,CG-18,7,DANTEWADA,BIJAPUR (CGH),CHHATTISGARH,B
179,Kanker,CG-19,7,KANKER,KANKER,CHHATTISGARH,B
1089,Bijapur,CG-20,7,BIJAPUR,BIJAPUR (CGH),CHHATTISGARH,B
1315,Narayanpur,CG-21,7,NARAYANPUR,NARAYANPUR,CHHATTISGARH,B
1447,Baloda Bazar,CG-22,7,BALODA BAZAR,RAIPUR,CHHATTISGARH,B
1460,Bemetara,CG-22,7,BEMETRA,DURG,CHHATTISGARH,B
1404,Gariyaband,CG-23,7,GARIABAND,RAIPUR,CHHATTISGARH,B
1448,Balod,CG-24,7,BALOD,DURG,CHHATTISGARH,B
1467,Bemetara,CG-25,7,BEMETRA,DURG,CHHATTISGARH,B
1499,Sukma,CG-26,7,SUKMA,SUKMA,CHHATTISGARH,B
1390,Kondagaun,CG-27,7,KONDAGAON,BASTAR,CHHATTISGARH,B
1477,Mungeli,CG-28,7,MUNGELI,BILASPUR,CHHATTISGARH,B
1564,Surajpur,CG-29,7,SURAJPUR,SURAJPUR,CHHATTISGARH,B
1565,Balrampur,CG-30,7,BALRAMPUR,BALRAMPUR,CHHATTISGARH,B
185,Silvassa,DN-09,8,SILVASSA CT,DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,B
187,Diu,DD-02,9,DIU,DIU,DAMAN AND DIU,B
186,Daman,DD-03,9,DAMAN,DAMAN,DAMAN AND DIU,B
192,Delhi North Mall Road,DL-01,10,NEW DELHI,NEW DELHI,DELHI,A
196,New Delhi Tilak Marg,DL-02,10,WEST,WEST DELHI,DELHI,A
194,Delhi South Sheikh Sarai,DL-03,10,SOUTH DELHI,SOUTH DELHI,DELHI,A
1167,South Delhi South Sheikh Sarai,DL-03,10,SOUTH DELHI,SOUTH DELHI,DELHI,A
195,Delhi West Janak Puri,DL-04,10,JANAKPURI,WEST DELHI,DELHI,A
1169,West Delhi West 1 Janakpuri,DL-04,10,JANAKPURI,WEST DELHI,DELHI,A
190,Delhi North East Loni Road,DL-05,10,NORTH EAST DELHI,NORTH EAST DELHI,DELHI,A
188,Delhi Central Sarai Kale Khan,DL-06,10,CENTRAL,CENTRAL DELHI,DELHI,A
1173,Central Delhi Central Sarai Kale Khan,DL-06,10,CENTRAL,CENTRAL DELHI,DELHI,A
189,Delhi East Anand VIhar,DL-07,10,EAST DELHI,EAST DELHI,DELHI,A
1176,East Delhi East 1 Mayur VIhar,DL-07,10,EAST DELHI,EAST DELHI,DELHI,A
191,Delhi North West Ashok VIhar,DL-08,10,NORTH WEST DELHI,NORTH WEST DELHI,DELHI,A
1181,North West Delhi 1 Wazir Pur,DL-08,10,NORTH WEST DELHI,NORTH WEST DELHI,DELHI,A
193,Delhi South West Palam,DL-09,10,SOUTH WEST,SOUTH WEST,DELHI,A
964,Palam,DL-09,10,JANAKPURI,WEST DELHI,DELHI,A
1182,South West Delhi South West 1 Janakpuri,DL-09,10,JANAKPURI,WEST DELHI,DELHI,A
1504,Vasant VIhar,DL-09,10,CHANAKYA PURI,NEW DELHI,DELHI,A
1018,West Delhi-II Raja Garden,DL-10,10,WEST,WEST DELHI,DELHI,A
1019,Delhi Rohini,DL-11,10,ROHINI,NORTH WEST DELHI,DELHI,A
960,Vasant VIhar,DL-12,10,RAJOURI GARDEN,WEST DELHI,DELHI,A
961,Delhi East II Surajmal VIhar,DL-13,10,EAST DELHI,EAST DELHI,DELHI,A
1271,Mall Road,DL-14,10,NORTH DELHI,NORTH WEST DELHI,DELHI,A
1361,Sonipat,DL-14,10,NEW DELHI,NEW DELHI,DELHI,B
1362,Gurgaon,DL-15,10,NEW DELHI,NEW DELHI,DELHI,B
1363,Faridabad,DL-16,10,NEW DELHI,NEW DELHI,DELHI,B
1364,Noida,DL-17,10,NEW DELHI,NEW DELHI,DELHI,B
1365,Ghaziabad,DL-18,10,NEW DELHI,NEW DELHI,DELHI,B
1573,Delhi North Burari,DL-1Z,10,BURARI,NORTH DELHI,DELHI,A
1573,Delhi North Burari,DL-1Z,10,BURARI,NORTH DELHI,DELHI,B
1482,South Delhi Sheikh Sari,DL-3C,10,SHEIKH SARAI,SOUTH DELHI,DELHI,A
1619,Delhi West Janak Puri,DL-4,10,JANAKPURI,WEST DELHI,DELHI,A
1466,Raja Garden,DL-4C,10,NEW DELHI,NEW DELHI,DELHI,A
1607,Mall Road,DL-9C,10,DELHI CANTT.,SOUTH WEST,DELHI,A
1624,Palam,DL-9S,10,DELHI,DELHI,DELHI,A
200,Panjim,GA-01,11,PANAJI,GOA - NORTH,GOA,B
1090,Panaji,GA-01,11,PANAJI,GOA - NORTH,GOA,B
1306,Panaji,GA-01,11,PANAJI,GOA - NORTH,GOA,B
1091,Margao,GA-02,11,GOA,GOA,GOA,B
1307,Margao,GA-02,11,MARGAO,GOA - SOUTH,GOA,B
198,Mapusa,GA-03,11,MAPUSA,GOA - NORTH,GOA,B
197,Bicholim,GA-04,11,BICHOLIM,GOA - NORTH,GOA,B
202,Ponda,GA-05,11,PONDA,GOA - SOUTH,GOA,B
204,Vasco,GA-06,11,MORMUGAO,GOA - SOUTH,GOA,B
201,Panaji,GA-07,11,PANAJI,GOA - NORTH,GOA,B
199,Margao,GA-08,11,MARGAO,GOA - SOUTH,GOA,B
1068,Quepem,GA-09,11,QUEPEM,GOA - SOUTH,GOA,B
1289,Canacona,GA-10,11,CANCONA,GOA - SOUTH,GOA,B
1278,Pernem,GA-11,11,PERNEM,GOA - NORTH,GOA,B
1405,Dharbandora,GA-12,11,DARBANDORA,GOA - SOUTH,GOA,B
205,Ahmedabad,GJ-01,12,AHMEDABAD,AHMEDABAD,GUJARAT,A
220,Mehsana,GJ-02,12,MAHESANA,MAHESANA,GUJARAT,B
228,Rajkot,GJ-03,12,RAJKOT,RAJKOT,GUJARAT,B
211,Bhavnagar,GJ-04,12,BHAVNAGAR,BHAVNAGAR,GUJARAT,B
231,Surat,GJ-05,12,SURAT,SURAT,GUJARAT,B
233,Vadodara,GJ-06,12,VADODARA,VADODARA,GUJARAT,B
218,Kheda,GJ-07,12,KHEDA,KHEDA,GUJARAT,B
221,Nadiad,GJ-07,12,KHEDA,KHEDA,GUJARAT,B
208,Banaskantha,GJ-08,12,PALANPUR,BANAS KANTHA,GUJARAT,B
224,Palanpur,GJ-08,12,PALANPUR,BANAS KANTHA,GUJARAT,B
215,Himmatnagar,GJ-09,12,HIMATNAGAR,SABAR KANTHA,GUJARAT,B
230,Sabarkantha,GJ-09,12,SABAR KANTHA,SABAR KANTHA,GUJARAT,B
216,Jamnagar,GJ-10,12,JAMNAGAR,JAMNAGAR,GUJARAT,B
217,Junagadh,GJ-11,12,JUNAGADH,JUNAGADH,GUJARAT,B
219,Bhuj-Kutch,GJ-12,12,KACHCHH,KACHCHH,GUJARAT,B
232,Surendranagar,GJ-13,12,SURENDRA NAGAR,SURENDRANAGAR,GUJARAT,B
206,Amreli,GJ-14,12,AMRELI,AMRELI,GUJARAT,B
234,Valsad,GJ-15,12,VALSAD,VALSAD,GUJARAT,B
210,Bharuch,GJ-16,12,BHARUCH INA,BHARUCH,GUJARAT,B
214,Godhra,GJ-17,12,GODHRA,PANCH MAHALS,GUJARAT,B
225,Panchmahal,GJ-17,12,PANCH MAHALS,PANCH MAHALS,GUJARAT,B
213,Gandhinagar,GJ-18,12,GANDHINAGAR,GANDHINAGAR,GUJARAT,B
209,Bardoli,GJ-19,12,BARDOLI,SURAT,GUJARAT,B
212,Dahod,GJ-20,12,DAHOD,DAHOD,GUJARAT,B
223,Navsari,GJ-21,12,NAVSARI,NAVSARI,GUJARAT,B
222,Narmada,GJ-22,12,RAJPIPLA,NARMADA,GUJARAT,B
229,Rajpipla,GJ-22,12,RAJPIPLA,NARMADA,GUJARAT,B
207,Anand,GJ-23,12,ANAND,ANAND,GUJARAT,B
226,Patan,GJ-24,12,PATAN,PATAN,GUJARAT,B
227,Porbandar,GJ-25,12,PORBANDAR,PORBANDER,GUJARAT,B
1092,Vyara,GJ-26,12,VYARA,SURAT,GUJARAT,B
1093,East Ahmedabad,GJ-27,12,AHMEDABAD CANTONMENT,AHMEDABAD,GUJARAT,A
1406,Surat,GJ-28,12,SURAT,SURAT,GUJARAT,B
1094,Vadodara Rural,GJ-29,12,VADODARA,VADODARA,GUJARAT,B
1340,Dang,GJ-30,12,WAGHAI,THE DANGS,GUJARAT,B
1317,Gandhidham,GJ-31,12,GANDHIDHAM,KACHCHH,GUJARAT,B
1472,Aravalli,GJ-31,12,MODASA,ARAVALLI,GUJARAT,B
1407,Botad,GJ-32,12,BOTAD,BHAVNAGAR,GUJARAT,B
1566,Veraval,GJ-32,12,VERAVAL,Gir Somnath,GUJARAT,B
1638,Gir Somnath,GJ-32,12,VERAVAL,Gir Somnath,GUJARAT,B
1500,Botad,GJ-33,12,BOTAD,Botad,GUJARAT,B
1446,Dwarka,GJ-34,12,DWARKA,JAMNAGAR,GUJARAT,B
1484,Chhota Udaipur,GJ-34,12,CHHOTA UDAIPUR,VADODARA,GUJARAT,B
1408,Lunavada,GJ-35,12,LUNAWADA,PANCH MAHALS,GUJARAT,B
1409,Morbi,GJ-36,12,MORBI,RAJKOT,GUJARAT,B
1410,Chhota Udaipur,GJ-37,12,CHHOTA UDAIPUR,VADODARA,GUJARAT,B
1485,Khambhalia (Dwarka),GJ-37,12,KHAMBHALIA,JAMNAGAR,GUJARAT,B
1411,Gir Somnath-Veraval,GJ-38,12,VERAVAL,JUNAGADH,GUJARAT,B
1589,Bavla,GJ-38,12,BAVLA,AHMEDABAD,GUJARAT,A
236,Ambala,HR-01,13,AMBALA CITY,AMBALA,HARYANA,B
258,Jagadhri,HR-02,13,JAGADHRI,YAMUNANAGAR,HARYANA,B
1588,Yamunanagar,HR-02,13,YAMUNANAGAR,YAMUNANAGAR,HARYANA,B
275,Panchkula,HR-03,13,PANCHKULA,PANCHKULA,HARYANA,B
270,Naraingarh,HR-04,13,NARAINGARH,AMBALA,HARYANA,B
263,Karnal,HR-05,13,KARNAL,KARNAL,HARYANA,B
276,Panipat,HR-06,13,PANIPAT,PANIPAT,HARYANA,B
265,Kurukshetra,HR-07,13,KURUKSHETRA,KURUKSHETRA,HARYANA,B
261,Kaithal,HR-08,13,KAITHAL,KAITHAL,HARYANA,B
250,Gulah,HR-09,13,GUHLA,KAITHAL,HARYANA,B
283,Sonepat,HR-10,13,SONIPAT,SONIPAT,HARYANA,B
249,Gohana,HR-11,13,GOHANA,SONIPAT,HARYANA,B
279,Rohtak,HR-12,13,ROHTAK,ROHTAK,HARYANA,B
239,Bhadurgarh,HR-13,13,BAHAUDRGARH,JHAJJAR,HARYANA,B
259,Jhajjar,HR-14,13,JHAJAJR,JHAJJAR,HARYANA,B
268,Meham,HR-15,13,MEHEM,ROHTAK,HARYANA,B
240,Bhiwani,HR-16,13,BHIWANI,BHIWANI,HARYANA,B
282,Siwani,HR-17,13,SIWANI,BHIWANI,HARYANA,B
266,Loharu,HR-18,13,LOHARU,BHIWANI,HARYANA,B
242,Charkhi Dadri,HR-19,13,CHARKHI DADRI,BHIWANI,HARYANA,B
255,Hisar,HR-20,13,HISAR,HISAR,HARYANA,B
254,Hansi,HR-21,13,HANSI,HISAR,HARYANA,B
246,Fatehabad,HR-22,13,FATEHABAD,FATEHABAD,HARYANA,B
285,Tohana,HR-23,13,TOHANA,HISAR,HARYANA,B
281,Sirsa,HR-24,13,SIRSA,SIRSA,HARYANA,B
243,Dabwali,HR-25,13,DABWALI,SIRSA,HARYANA,B
251,Gurgaon,HR-26,13,GURGAON,GURGAON,HARYANA,B
1555,Jind,HR-26,13,JIND,JIND,HARYANA,B
256,NUH,HR-27,13,NUH,GURGAON,HARYANA,B
247,Ferozpur Jhirka,HR-28,13,FEROZEPUR JHIRKA,GURGAON,HARYANA,B
238,Ballabgarh,HR-29,13,BALLABGARH,FARIDABAD,HARYANA,B
1343,Faridabad,HR-29,13,FARIDABAD,FARIDABAD,HARYANA,B
274,Palwal,HR-30,13,PALWAL,FARIDABAD,HARYANA,B
260,Jind,HR-31,13,JIND,JIND,HARYANA,B
272,Narwana,HR-32,13,NARWANA,JIND,HARYANA,B
280,Safidon,HR-33,13,SAFIDON,JIND,HARYANA,B
